191.476;61.045;
178.639;132.722;
167.217;201.078;
157.898;266.609;
148.75;335.787;
141.891;396.424;
135.505;463.77;
130.236;527.587;
126.252;590.492;
123.257;653.434;
121.914;715.282;
121.157;774.238;
122.465;835.725;
123.588;894.744;
126.119;954.784;
130.452;1013.19;
134.799;1070.19;
140.807;1126.34;
147.261;1180.93;
155.208;1240.37;
162.804;1292.32;
173.465;1346.51;
184.189;1402.46;
194.479;1451.95;
207.421;1508.07;
220.37;1559.13;
233.48;1609.4;
248.853;1667.1;
264.093;1709.9;
281.721;1762.76;
298.454;1809.53;
318.677;1867.09;
