818.808;139.65;
826.06;133.191;
826.497;133.871;
827.559;135.8;
827.859;137.206;
828.168;140.159;
828.812;142.813;
829.824;146.676;
829.485;151.95;
829.583;158.895;
829.191;164.693;
829.198;170.976;
829.617;177.406;
831.167;183.02;
829.397;192.439;
832.017;201.121;
832.822;210.934;
833.679;221.33;
834.195;232.191;
834.429;243.005;
835.176;255.003;
835.053;267.748;
835.65;280.572;
836.185;294.014;
836.348;308.741;
836.748;323.168;
836.929;338.271;
837.074;355.098;
837.591;370.698;
838.142;388.513;
838.339;405.445;
838.572;423.419;
838.84;442.982;
839.024;461.507;
839.455;480.81;
839.431;501.345;
839.156;522.476;
839.127;543.983;
839.642;566.252;
839.25;587.325;
839.635;610.675;
839.477;633.22;
840.163;657.934;
840.257;681.698;
839.361;707.444;
839.514;731.523;
839.742;757.667;
839.658;784.266;
839.782;810.815;
839.589;838.49;
839.115;866.399;
839.092;894.059;
839.365;894.432;
838.972;923.772;
838.466;952.534;
838.196;981.265;
837.974;1011.36;
837.873;1041.63;
837.267;1073.14;
836.706;1104.22;
836.458;1135.22;
835.939;1167.61;
835.754;1200.85;
834.556;1233.18;
834.179;1266.08;
832.819;1300.13;
831.933;1334.98;
831.833;1367.99;
830.809;1404.34;
830.244;1438.98;
829.505;1475.74;
828.496;1511.12;
828.176;1548.22;
826.948;1586.02;
826.668;1623.47;
826.275;1661.78;
825.645;1699.69;
824.77;1739.9;
824.152;1778.48;
823.04;1817.34;
822.5;1814.43;
822.245;1781.56;
821.391;1749.56;
820.665;1719.3;
820.432;1688.84;
820.403;1659.02;
820.091;1630.53;
819.782;1602.15;
819.322;1575.76;
819.305;1549.85;
819.053;1525.18;
819.124;1499.81;
818.863;1475.97;
818.926;1453.3;
818.848;1431.07;
818.356;1409.58;
818.492;1388.99;
818.624;1369.29;
819.219;1349.45;
819.344;1331.56;
819.423;1312.79;
819.348;1295.86;
820.421;1280.31;
820.193;1263.22;
817.924;1250.37;
819.565;1233.76;
820.39;1220.79;
818.221;1208.04;
818.074;1196.95;
821.333;1183.28;
820.978;1175.23;
820.556;1163.92;
821.335;1153.76;
819.965;1147.1;
822.79;1136.03;
821.275;1125.65;
821.362;1118.13;
821.269;1111.29;
821.301;1105.18;
821.369;1099.56;
821.358;1094.99;
821.455;1090.89;
821.536;1087.34;
821.678;1084.52;
821.634;1081.91;
821.811;1080.26;
821.678;1079.42;
821.746;1078.97;
821.927;1079.11;
821.857;1079.65;
821.732;1081.11;
821.811;1082.95;
822.095;1085.43;
821.766;1088.34;
822.068;1092.44;
822.144;1096.98;
822.229;1101.74;
822.282;1107.78;
822.187;1113.37;
822.307;1120.57;
822.115;1127.86;
822.13;1136.07;
822.152;1144.87;
822.107;1153.77;
822.113;1163.59;
821.986;1174.76;
822.208;1185.17;
822.08;1197.32;
822.346;1209.2;
822.44;1221.89;
822.085;1235.22;
822.298;1249.65;
821.935;1263.91;
822.245;1279.73;
822.263;1295.76;
822.066;1311.61;
822.197;1329.07;
822.303;1346.22;
822.046;1364.42;
822.567;1383.9;
822.158;1402.96;
822.048;1422.54;
822.165;1442.77;
822.178;1462.91;
822.386;1485.3;
822.123;1507.17;
822.423;1529.4;
822.536;1552.9;
821.978;1576.71;
822.23;1600.79;
822.413;1625.59;
822.107;1651.49;
822.147;1677.63;
822.15;1703.84;
822.171;1730.76;
821.893;1758.82;
821.658;1785.85;
820.963;1814.47;
821.635;1828.25;
820.937;1804.56;
820.806;1778.82;
821.088;1755.48;
821.179;1732.09;
821.096;1709.45;
821.28;1687.44;
821.254;1666.67;
821.444;1646.02;
821.613;1626.95;
821.607;1608.34;
821.594;1589.92;
821.622;1573.02;
821.827;1556.66;
821.903;1540.77;
822.052;1525.81;
822.036;1511.85;
821.9;1497.81;
822.064;1484.57;
821.486;1472.01;
821.355;1459.88;
821.58;1449.16;
821.617;1439.68;
821.479;1429.24;
821.127;1421.04;
821.006;1412.32;
821.266;1403.98;
820.985;1397.22;
820.132;1392.97;
820.764;1384.45;
821.037;1379.07;
820.274;1374.51;
817.236;1370.01;
819.986;1367.23;
820.057;1364.72;
819.554;1362.36;
819.392;1361.66;
819.182;1360.28;
818.88;1360.18;
818.68;1360.75;
818.557;1361.79;
818.26;1363.31;
818.356;1365.87;
818.06;1369.1;
817.853;1372.62;
817.5;1376.5;
817.442;1381.49;
817.28;1386.8;
816.996;1392.7;
816.778;1399.31;
816.609;1406.86;
816.337;1414.6;
815.903;1423.25;
815.985;1431.74;
815.571;1441.56;
815.575;1451.82;
815.58;1462.53;
815.369;1474.1;
815.317;1485.79;
815.028;1498.47;
814.812;1512.76;
814.466;1526.21;
814.346;1540.8;
814.15;1555.56;
813.917;1571.29;
813.748;1587.19;
813.614;1604.82;
813.475;1622.97;
813.5;1640.64;
813.233;1659.07;
813.451;1678.72;
812.967;1697.85;
813.027;1718.99;
812.969;1739.68;
812.638;1761.15;
813.005;1782.99;
812.364;1805.82;
812.758;1828.02;
812.5;1822.41;
812.524;1802.7;
812.809;1782.52;
812.551;1762.57;
812.665;1744.3;
812.651;1726.48;
812.42;1709.85;
812.259;1693.34;
812.056;1678.45;
811.932;1663.4;
811.944;1649.38;
811.824;1635.37;
812.132;1622.97;
811.87;1610.61;
811.549;1599.21;
811.665;1588.24;
811.282;1578.42;
811.246;1568.93;
811.511;1560.32;
811.457;1552.38;
811.257;1544.94;
811.248;1538.43;
811.078;1531.95;
811.125;1526.45;
810.831;1521.44;
810.941;1517.44;
810.771;1514.07;
810.51;1511.28;
810.404;1508.39;
810.587;1506.81;
810.493;1505.92;
810.499;1505.48;
810.466;1505.65;
810.589;1506.59;
810.429;1507.62;
810.633;1510;
810.226;1512.27;
810.411;1516.14;
810.3;1519.72;
810.268;1524.31;
810.065;1529.18;
810.228;1534.89;
810.185;1541.01;
809.969;1548.51;
809.439;1555.91;
809.594;1564;
809.656;1573.08;
809.838;1582.06;
809.585;1591.92;
809.636;1603.37;
809.162;1613.83;
809.404;1625.93;
809.205;1638.72;
809.248;1651.78;
809.328;1665.4;
809.328;1679.7;
809.234;1694.64;
809.171;1710.34;
809.3;1726.9;
808.789;1743.27;
809.08;1760.39;
808.797;1777.62;
808.319;1796.16;
808.374;1814.7;
808.027;1830.83;
808.656;1818.62;
808.448;1803.74;
809.501;1788.98;
809.78;1774.64;
810.062;1762.32;
810.533;1749.11;
810.647;1737.38;
810.87;1725.7;
811.306;1715.12;
811.775;1705.67;
812.194;1695.67;
812.076;1687.63;
812.474;1679.56;
813.294;1672.21;
813.744;1665.64;
813.637;1659.66;
