338.581;77.3789;
345.318;123.793;
353.421;171.634;
362.696;217.894;
372.876;263.761;
383.786;310.863;
395.951;355.327;
409.658;401.527;
421.22;444.4;
435.721;488.577;
448.248;529.569;
440.532;571.733;
428.045;615.906;
415.28;657.086;
403.367;701.496;
393.461;741.684;
385.423;783.359;
376.149;824.247;
369.185;862.892;
362.204;905.013;
356.381;945.677;
351.872;985.637;
347.641;1024.42;
344.136;1062.44;
341.754;1102.14;
340.212;1141.23;
339.507;1178.68;
339.479;1216.99;
340.046;1255.97;
341.84;1291.77;
344.233;1331.26;
346.581;1364.85;
351.257;1402.69;
355.978;1440.54;
361.916;1476.63;
368.336;1512.12;
375.441;1548.19;
382.931;1583.48;
390.846;1617.99;
400.45;1655.04;
410.147;1688.67;
421.975;1723.08;
432.846;1757.78;
445.48;1790.56;
456.905;1825.21;
454.441;1861.76;
