208.527;11.9449;
201.927;52.8964;
194.605;97.2564;
188.307;143.864;
181.861;190.832;
178.085;236.493;
173.298;281.739;
171.088;328.331;
169.093;371.951;
167.592;415.448;
167.11;459.358;
168.156;502.342;
168.903;545.144;
171.989;589.617;
175.381;629.965;
178.662;672.248;
183.897;712.368;
189.931;752.99;
196.304;793.681;
203.647;833.759;
211.028;872.834;
219.778;911.929;
229.462;951.369;
239.571;989.397;
250.806;1028.94;
262.702;1066.07;
275.062;1103.36;
288.78;1140.24;
302.601;1176.69;
317.707;1212.71;
332.827;1249.05;
349.573;1284.78;
365.975;1318.99;
383.431;1355.92;
402.21;1388.72;
420.498;1422.45;
419.031;1459.89;
401.185;1500.94;
383.777;1540.68;
369.341;1582.56;
353.263;1615.71;
340.829;1658.46;
325.514;1692.42;
314.374;1735.67;
303.697;1773.82;
292.532;1805.28;
281.58;1844.55;
273.106;1881.16;
267.098;1904.43;
