673.054;584.732;
672.239;584.404;
670.991;584.198;
670.613;583.469;
669.776;583.053;
668.798;583.2;
668.633;583.098;
668.134;582.648;
667.839;582.296;
667.294;582.557;
666.815;582.232;
666.709;581.515;
666.58;580.749;
666.753;580.952;
666.781;580.491;
667.059;580.143;
667.234;579.583;
667.399;578.965;
667.599;579.002;
667.413;578.481;
667.981;578.603;
667.967;577.967;
668.188;578.115;
668.584;577.84;
668.856;577.406;
669.128;577.505;
669.196;577.392;
669.284;576.772;
669.276;576.495;
668.872;576.644;
668.899;576.43;
668.554;576.899;
668.557;577.054;
668.099;576.821;
667.843;576.757;
667.403;576.804;
667.073;576.628;
666.951;577.169;
667.014;576.794;
666.862;577.118;
667.139;577.565;
667.128;577.599;
667.477;577.07;
667.063;577.316;
666.961;577.292;
667.435;577.509;
667.582;578.311;
667.897;578.121;
668.014;578.216;
667.933;578.39;
667.972;578.371;
667.61;578.397;
667.935;578.6;
668.033;578.667;
667.794;578.498;
667.981;578.471;
668.026;578.5;
668.444;579.074;
668.445;579.588;
668.907;578.986;
668.799;579.586;
668.905;579.674;
669.316;580.02;
669.535;579.867;
669.391;580.22;
669.656;580.716;
669.788;580.016;
670.118;580.925;
670.255;580.727;
670.898;580.914;
671.04;580.991;
671.205;581.267;
672.021;581.165;
672.12;581.081;
672.564;581.127;
673.207;581.301;
673.862;581.316;
674.346;581.715;
674.914;582.476;
675.964;583.857;
676.231;586.181;
676.545;588.337;
677.316;591.022;
678.793;594.858;
679.599;598.651;
680.492;603.137;
680.89;609.279;
682.307;614.467;
682.897;621.176;
683.944;628.201;
684.833;635.537;
685.833;644.467;
686.641;653.325;
687.94;663.241;
689.12;673.267;
690.34;684.038;
690.84;695.628;
691.696;707.348;
692.729;719.916;
692.88;733.324;
694.549;746.467;
695.469;760.843;
695.638;775.67;
696.676;791.7;
697.064;807.218;
698.048;824.083;
698.323;841.387;
699.219;858.346;
700.093;876.759;
700.509;895.882;
701.089;914.889;
702.008;935.549;
702.324;955.268;
702.873;976.097;
703.375;998.141;
703.74;1020.45;
704.545;1042.31;
704.802;1065.89;
705.839;1089.34;
706.165;1113.57;
706.053;1138.32;
706.541;1163.4;
706.836;1189.98;
707.642;1215.77;
708.11;1243.11;
708.258;1270.73;
708.225;1299.26;
708.9;1328.06;
708.717;1355.62;
710.177;1385.21;
709.303;1414.54;
709.858;1444.86;
710.383;1475.99;
711.063;1507.92;
711.154;1539.48;
711.296;1573.21;
711.776;1604.93;
711.737;1638.93;
712.412;1673.41;
712.413;1708.27;
713.145;1743.63;
713.989;1778.86;
713.94;1814.53;
715.743;1838.41;
715.651;1810.74;
716.628;1778.6;
717.126;1747.1;
717.784;1714.39;
719.335;1685.24;
719.125;1656.34;
721.067;1627.23;
721.336;1600.94;
721.918;1574.28;
722.355;1548.68;
723.797;1523.3;
723.615;1500.04;
724.718;1476.92;
725.579;1454.41;
725.728;1432.53;
727.01;1411.93;
727.678;1391.95;
728.596;1372.49;
729.518;1353.84;
730.368;1336.03;
731.248;1318.52;
731.939;1302.31;
733.203;1286.31;
733.672;1271.14;
734.777;1255.96;
735.336;1242.15;
736.251;1229.94;
737.328;1217.19;
738.054;1205.55;
739.009;1194.36;
739.678;1184.25;
740.595;1174.28;
740.591;1165.21;
741.718;1156.88;
742.225;1149.05;
742.922;1141.43;
744.388;1135.82;
746.284;1129.5;
744.956;1125.43;
746.245;1119.69;
746.905;1116.03;
747.249;1111.77;
747.742;1109.95;
748.207;1106.99;
749.173;1105.94;
749.771;1105.25;
750.533;1104.86;
751.332;1105.69;
751.841;1106.44;
752.288;1108.26;
753.097;1110.14;
753.553;1113.45;
754.547;1117.21;
755.034;1121.39;
755.407;1125.5;
755.68;1131.12;
756.49;1136.77;
