0.156;0;-3.77211;-8.02887
0.157;0;-3.76112;-8.02096
0.158;0;-3.7502;-8.01307
0.159;0;-3.73933;-8.00521
0.16;0;-3.72853;-7.99735
0.161;0;-3.71779;-7.98952
0.162;0;-3.70712;-7.9817
0.163;0;-3.6965;-7.9739
0.164;0;-3.68594;-7.96612
0.165;0;-3.67544;-7.95835
0.166;0;-3.66501;-7.9506
0.167;0;-3.65463;-7.94287
0.168;0;-3.64431;-7.93514
0.169;0;-3.63405;-7.92744
0.17;0;-3.62385;-7.91975
0.171;0;-3.6137;-7.91207
0.172;0;-3.60362;-7.90441
0.173;0;-3.59359;-7.89676
0.174;0;-3.58362;-7.88913
0.175;0;-3.5737;-7.88151
0.176;0;-3.56384;-7.8739
0.177;0;-3.55404;-7.86631
0.178;0;-3.5443;-7.85872
0.179;0;-3.53461;-7.85115
0.18;0;-3.52497;-7.8436
0.181;0;-3.51539;-7.83605
0.182;0;-3.50586;-7.82852
0.183;0;-3.49639;-7.82099
0.184;0;-3.48698;-7.81348
0.185;0;-3.47761;-7.80598
0.186;0;-3.4683;-7.79849
0.187;0;-3.45904;-7.79101
0.188;0;-3.44984;-7.78354
0.189;0;-3.44069;-7.77608
0.19;0;-3.43159;-7.76863
0.191;0;-3.42254;-7.76119
0.192;0;-3.41355;-7.75376
0.193;0;-3.4046;-7.74633
0.194;0;-3.39571;-7.73892
0.195;0;-3.38687;-7.73151
0.196;0;-3.37807;-7.72412
0.197;0;-3.36933;-7.71673
0.198;0;-3.36064;-7.70934
0.199;0;-3.352;-7.70197
0.2;0;-3.34341;-7.6946
0.201;0;-3.33486;-7.68724
0.202;0;-3.32637;-7.67989
0.203;0;-3.31792;-7.67254
0.204;0;-3.30952;-7.6652
0.205;0;-3.30117;-7.65786
0.206;0;-3.29287;-7.65053
0.207;0;-3.28462;-7.64321
0.208;0;-3.27641;-7.63589
0.209;0;-3.26825;-7.62858
0.21;0;-3.26014;-7.62127
0.211;0;-3.25207;-7.61397
0.212;0;-3.24405;-7.60667
0.213;0;-3.23607;-7.59938
0.214;0;-3.22814;-7.59209
0.215;0;-3.22026;-7.58481
0.216;0;-3.21242;-7.57753
0.217;0;-3.20462;-7.57025
0.218;0;-3.19687;-7.56298
0.219;0;-3.18917;-7.55571
0.22;0;-3.1815;-7.54844
0.221;0;-3.17389;-7.54117
0.222;0;-3.16631;-7.53391
0.223;0;-3.15878;-7.52665
0.224;0;-3.15129;-7.51939
0.225;0;-3.14384;-7.51214
0.226;0;-3.13644;-7.50489
0.227;0;-3.12908;-7.49764
0.228;0;-3.12176;-7.49039
0.229;0;-3.11448;-7.48314
0.23;0;-3.10725;-7.47589
0.231;0;-3.10005;-7.46865
0.232;0;-3.0929;-7.4614
0.233;0;-3.08578;-7.45416
0.234;0;-3.07871;-7.44691
0.235;0;-3.07168;-7.43967
0.236;0;-3.06469;-7.43243
0.237;0;-3.05773;-7.42518
0.238;0;-3.05082;-7.41794
0.239;0;-3.04395;-7.4107
0.24;0;-3.03711;-7.40345
0.241;0;-3.03032;-7.39621
0.242;0;-3.02356;-7.38896
0.243;0;-3.01684;-7.38172
0.244;0;-3.01016;-7.37447
0.245;0;-3.00351;-7.36722
0.246;0;-2.99691;-7.35997
0.247;0;-2.99034;-7.35272
0.248;0;-2.98381;-7.34547
0.249;0;-2.97731;-7.33821
0.25;0;-2.97086;-7.33096
0.251;0;-2.96443;-7.3237
0.252;0;-2.95805;-7.31644
0.253;0;-2.9517;-7.30918
0.254;0;-2.94539;-7.30191
0.255;0;-2.93911;-7.29464
0.256;0;-2.93287;-7.28737
0.257;0;-2.92666;-7.2801
0.258;0;-2.92049;-7.27282
0.259;0;-2.91435;-7.26554
0.26;0;-2.90824;-7.25826
0.261;0;-2.90218;-7.25097
0.262;0;-2.89614;-7.24368
0.263;0;-2.89014;-7.23639
0.264;0;-2.88417;-7.22909
0.265;0;-2.87824;-7.22179
0.266;0;-2.87233;-7.21448
0.267;0;-2.86646;-7.20717
0.268;0;-2.86063;-7.19986
0.269;0;-2.85482;-7.19254
