2207.6;219.70000000000027
2281.0299999999997;276.80000000000007
2210.130000000001;255.70000000000164
2124.5999999999995;356.79999999999836
2237.3999999999996;465.2000000000015
2232.1;580.7999999999993
2044.9000000000012;504.90000000000066
2223.6999999999994;717.8999999999974
2266.9999999999986;693.2000000000016
2117.100000000002;839.9000000000001
2051.2;836.0000000000014
2139.499999999998;908.8999999999999
2096.3999999999996;1021.8999999999994
2105.200000000002;1057.2000000000003
2044.9000000000012;1196.999999999997
1975.3999999999962;1128.6000000000001
1911.3;1221.8000000000018
1937.8000000000043;1344.0999999999974
2190.1999999999985;1464.100000000002
1876.9000000000005;1443.2000000000016
2019.9999999999989;1537.7999999999986
2030.7000000000016;-63.60000000000241
2131.9000000000015;-1402.7999999999963
1899.899999999991;-1251.9000000000005
2290.8000000000015;-1172.0000000000027
1834.9000000000046;-1333.7999999999965
2053.8999999999987;-959.3000000000018
1964.9999999999977;-1086.7000000000019
2013.8000000000034;-975.0
1938.5999999999967;-814.7999999999968
1914.300000000003;-769.2000000000007
2081.7000000000007;-780.7000000000016
1847.6999999999975;-618.7999999999988
1997.5000000000023;-606.9999999999993
1901.1999999999944;-483.89999999999986
1858.6000000000013;-406.0000000000002
2032.9000000000065;-357.6999999999998
1762.9999999999995;-278.60000000000014
1926.699999999994;-213.70000000000005
1971.5000000000032;-109.10000000000082
1872.4000000000046;-159.80000000000132
1833.59999999999;-3.6999999999977717
1808.3000000000084;121.89999999999941
1784.699999999998;48.099999999999454
2079.499999999996;244.99999999999886
1755.1000000000045;285.4000000000042
1691.700000000003;288.70000000000005
1816.300000000001;416.3999999999987
1719.9999999999932;479.8999999999978
1862.9999999999995;532.9000000000008
1774.000000000001;564.8000000000025
1821.0000000000036;727.1999999999991
1744.0000000000055;759.2999999999961
1733.9999999999918;787.3000000000047
1691.0000000000082;874.799999999999
1709.999999999991;939.9000000000001
1759.999999999991;1030.899999999997
1667.0000000000073;1012.2000000000014
1762.0000000000118;1113.900000000001
1542.9999999999836;1213.9999999999986
1771.0000000000036;1288.9999999999986
1634.0000000000146;1299.9000000000024
1672.999999999979;484.89999999999895
1945.0000000000045;-1231.4999999999998
1761.0000000000127;-1115.8999999999992
1816.9999999999845;-991.0000000000025
1767.0000000000073;-979.299999999995
1760.99999999999;-800.7000000000005
1852.000000000021;-962.1000000000038
1796.99999999998;-732.9999999999984
1682.0000000000164;-610.1999999999975
1775.0;-681.9000000000017
1884.999999999991;-539.8000000000025
1707.9999999999927;-403.4999999999968
1636.0000000000127;-389.10000000000196
1862.9999999999882;-312.70000000000095
1682.0000000000164;-295.9000000000003
1989.9999999999864;-206.00000000000023
1458.0000000000155;-94.399999999996
1746.99999999998;-56.80000000000405
1633.0000000000155;33.19999999999936
1756.9999999999936;52.800000000002
1707.9999999999927;188.6000000000024
1648.0000000000018;213.900000000001
2222.0000000000027;315.2999999999963
1221.0000000000036;329.70000000000255
1618.0000000000064;422.4999999999966
1732.9999999999927;515.0000000000034
1674.000000000001;574.0000000000009
1643.0000000000064;650.7999999999981
1565.9999999999854;667.8999999999974
1706.0000000000173;791.5999999999997
1584.999999999991;797.5000000000023
1650.0;939.9000000000001
1624.000000000001;965.4999999999973
1546.0000000000036;994.7000000000003
1606.9999999999936;1122.2000000000037
2123.000000000002;1360.5999999999995
1013.0000000000109;530.2000000000021
2006.9999999999936;-924.9000000000024
1205.9999999999945;-991.8000000000006
